invoice,shipping_code,shipping_type,qty,invoice_date,unit_price,customer_id,country,shipping_direction,transaction_type,revenue_amount,customer_status
540255,DOT,Dotcom Postage,1,2011-01-14,219.24,,United Kingdom,Charge,Positive,219.24,Guest/Unknown
540351,POST,Postage,2,2011-01-17,18.00,12735.00,France,Charge,Positive,36.00,Registered
540352,DOT,Dotcom Postage,1,2011-01-17,306.35,,United Kingdom,Charge,Positive,306.35,Guest/Unknown
540365,POST,Postage,3,2011-01-17,18.00,12413.00,France,Charge,Positive,54.00,Registered
540410,POST,Postage,3,2011-01-17,18.00,12530.00,Germany,Charge,Positive,54.00,Registered
540414,POST,Postage,3,2011-01-17,18.00,12481.00,Germany,Charge,Positive,54.00,Registered
540418,DOT,Dotcom Postage,1,2011-01-17,369.95,,United Kingdom,Charge,Positive,369.95,Guest/Unknown
540455,POST,Postage,3,2011-01-17,18.00,12583.00,France,Charge,Positive,54.00,Registered
540458,POST,Postage,8,2011-01-17,18.00,12501.00,Germany,Charge,Positive,144.00,Registered
540463,POST,Postage,2,2011-01-17,18.00,12489.00,France,Charge,Positive,36.00,Registered
540468,DOT,Dotcom Postage,1,2011-01-17,278.97,,United Kingdom,Charge,Positive,278.97,Guest/Unknown
540469,POST,Postage,4,2011-01-17,28.00,12484.00,Spain,Charge,Positive,112.00,Registered
540480,POST,Postage,4,2011-01-18,18.00,12480.00,Germany,Charge,Positive,72.00,Registered
540519,POST,Postage,2,2011-01-18,28.00,12793.00,Portugal,Charge,Positive,56.00,Registered
540546,POST,Postage,3,2011-01-19,28.00,12766.00,Portugal,Charge,Positive,84.00,Registered
540547,C2,Carriage,1,2011-01-19,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
540551,DOT,Dotcom Postage,1,2011-01-19,557.00,,United Kingdom,Charge,Positive,557.00,Guest/Unknown
540553,POST,Postage,1,2011-01-19,18.00,12500.00,Germany,Charge,Positive,18.00,Registered
540562,POST,Postage,3,2011-01-19,18.00,12524.00,Germany,Charge,Positive,54.00,Registered
540642,POST,Postage,7,2011-01-19,18.00,12681.00,France,Charge,Positive,126.00,Registered
540646,DOT,Dotcom Postage,1,2011-01-19,262.73,,United Kingdom,Charge,Positive,262.73,Guest/Unknown
540681,DOT,Dotcom Postage,1,2011-01-20,223.35,,United Kingdom,Charge,Positive,223.35,Guest/Unknown
540688,POST,Postage,5,2011-01-20,18.00,12736.00,France,Charge,Positive,90.00,Registered
540699,POST,,1000,2011-01-20,0.00,,United Kingdom,Charge,Positive,0.00,Guest/Unknown
540769,POST,Postage,1,2011-01-20,18.00,12601.00,Germany,Charge,Positive,18.00,Registered
540789,POST,Postage,2,2011-01-20,18.00,12643.00,France,Charge,Positive,36.00,Registered
540801,POST,Postage,6,2011-01-20,28.00,12540.00,Spain,Charge,Positive,168.00,Registered
540821,DOT,Dotcom Postage,1,2011-01-21,394.83,,United Kingdom,Charge,Positive,394.83,Guest/Unknown
540824,POST,Postage,2,2011-01-21,18.00,12728.00,France,Charge,Positive,36.00,Registered
540835,POST,Postage,1,2011-01-21,18.00,12724.00,France,Charge,Positive,18.00,Registered
540848,DOT,Dotcom Postage,1,2011-01-21,491.93,,United Kingdom,Charge,Positive,491.93,Guest/Unknown
540900,POST,Postage,2,2011-01-21,18.00,12712.00,Germany,Charge,Positive,36.00,Registered
540971,POST,Postage,4,2011-01-23,15.00,12383.00,Belgium,Charge,Positive,60.00,Registered
540972,POST,Postage,3,2011-01-23,18.00,12437.00,France,Charge,Positive,54.00,Registered
540976,POST,Postage,7,2011-01-23,18.00,12652.00,France,Charge,Positive,126.00,Registered
540977,DOT,Dotcom Postage,1,2011-01-23,478.10,,United Kingdom,Charge,Positive,478.10,Guest/Unknown
540995,DOT,Dotcom Postage,1,2011-01-24,404.49,,United Kingdom,Charge,Positive,404.49,Guest/Unknown
541093,POST,Postage,5,2011-01-24,18.00,12471.00,Germany,Charge,Positive,90.00,Registered
541104,DOT,Dotcom Postage,1,2011-01-24,323.98,,United Kingdom,Charge,Positive,323.98,Guest/Unknown
541115,POST,Postage,7,2011-01-24,28.00,12578.00,Italy,Charge,Positive,196.00,Registered
541120,POST,Postage,5,2011-01-24,18.00,12490.00,France,Charge,Positive,90.00,Registered
541122,POST,Postage,2,2011-01-24,18.00,12708.00,Germany,Charge,Positive,36.00,Registered
541125,POST,Postage,1,2011-01-24,18.00,12474.00,Germany,Charge,Positive,18.00,Registered
541127,DOT,Dotcom Postage,1,2011-01-25,50.96,,United Kingdom,Charge,Positive,50.96,Guest/Unknown
541128,DOT,Dotcom Postage,1,2011-01-25,60.79,,United Kingdom,Charge,Positive,60.79,Guest/Unknown
541129,DOT,Dotcom Postage,1,2011-01-25,81.42,,United Kingdom,Charge,Positive,81.42,Guest/Unknown
541130,DOT,Dotcom Postage,1,2011-01-25,138.00,,United Kingdom,Charge,Positive,138.00,Guest/Unknown
541131,DOT,Dotcom Postage,1,2011-01-25,156.21,,United Kingdom,Charge,Positive,156.21,Guest/Unknown
541132,DOT,Dotcom Postage,1,2011-01-25,127.54,,United Kingdom,Charge,Positive,127.54,Guest/Unknown
541133,DOT,Dotcom Postage,1,2011-01-25,120.88,,United Kingdom,Charge,Positive,120.88,Guest/Unknown
541138,POST,Postage,6,2011-01-25,18.00,12553.00,France,Charge,Positive,108.00,Registered
541219,DOT,Dotcom Postage,1,2011-01-25,391.32,,United Kingdom,Charge,Positive,391.32,Guest/Unknown
541224,POST,Postage,1,2011-01-25,18.00,12474.00,Germany,Charge,Positive,18.00,Registered
541269,POST,Postage,8,2011-01-26,18.00,12626.00,Germany,Charge,Positive,144.00,Registered
541405,POST,Postage,5,2011-01-26,18.00,12683.00,France,Charge,Positive,90.00,Registered
541421,DOT,Dotcom Postage,1,2011-01-27,449.52,,United Kingdom,Charge,Positive,449.52,Guest/Unknown
541422,DOT,Dotcom Postage,1,2011-01-27,295.20,,United Kingdom,Charge,Positive,295.20,Guest/Unknown
541423,DOT,Dotcom Postage,1,2011-01-27,235.48,,United Kingdom,Charge,Positive,235.48,Guest/Unknown
541424,DOT,Dotcom Postage,1,2011-01-27,301.84,,United Kingdom,Charge,Positive,301.84,Guest/Unknown
541430,POST,Postage,18,2011-01-28,18.00,12356.00,Portugal,Charge,Positive,324.00,Registered
541434,C2,Carriage,1,2011-01-28,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
541480,POST,Postage,1,2011-01-28,18.00,12527.00,Germany,Charge,Positive,18.00,Registered
541491,POST,Postage,3,2011-01-28,28.00,12510.00,Spain,Charge,Positive,84.00,Registered
541495,DOT,Dotcom Postage,1,2011-01-28,116.71,,United Kingdom,Charge,Positive,116.71,Guest/Unknown
541496,DOT,Dotcom Postage,1,2011-01-28,101.00,,United Kingdom,Charge,Positive,101.00,Guest/Unknown
541497,DOT,Dotcom Postage,1,2011-01-28,243.21,,United Kingdom,Charge,Positive,243.21,Guest/Unknown
541506,DOT,Dotcom Postage,1,2011-01-30,118.33,,United Kingdom,Charge,Positive,118.33,Guest/Unknown
541507,DOT,Dotcom Postage,1,2011-01-30,72.33,,United Kingdom,Charge,Positive,72.33,Guest/Unknown
541508,DOT,Dotcom Postage,1,2011-01-30,152.92,,United Kingdom,Charge,Positive,152.92,Guest/Unknown
541516,DOT,Dotcom Postage,1,2011-01-30,285.30,,United Kingdom,Charge,Positive,285.30,Guest/Unknown
541517,POST,Postage,1,2011-01-30,18.00,12665.00,Germany,Charge,Positive,18.00,Registered
541567,POST,Postage,3,2011-01-31,18.00,12681.00,France,Charge,Positive,54.00,Registered
541569,POST,Postage,3,2011-01-31,40.00,13520.00,Switzerland,Charge,Positive,120.00,Registered
541584,DOT,Dotcom Postage,1,2011-01-31,118.25,,United Kingdom,Charge,Positive,118.25,Guest/Unknown
541592,DOT,Dotcom Postage,1,2011-01-31,470.12,,United Kingdom,Charge,Positive,470.12,Guest/Unknown
541607,POST,Postage,1,2011-01-31,29.43,,United Kingdom,Charge,Positive,29.43,Guest/Unknown
541631,POST,Postage,6,2011-01-31,18.00,12637.00,France,Charge,Positive,108.00,Registered
541675,POST,Postage,2,2011-02-13,15.00,12402.00,Belgium,Charge,Positive,30.00,Registered
541695,DOT,Dotcom Postage,1,2011-02-14,334.16,,United Kingdom,Charge,Positive,334.16,Guest/Unknown
541696,DOT,Dotcom Postage,1,2011-02-14,307.85,,United Kingdom,Charge,Positive,307.85,Guest/Unknown
541703,POST,Postage,2,2011-02-14,28.00,12594.00,Italy,Charge,Positive,56.00,Registered
541756,POST,Postage,2,2011-02-14,40.00,12664.00,Finland,Charge,Positive,80.00,Registered
541810,DOT,Dotcom Postage,1,2011-02-15,157.08,,United Kingdom,Charge,Positive,157.08,Guest/Unknown
541811,DOT,Dotcom Postage,1,2011-02-15,171.04,,United Kingdom,Charge,Positive,171.04,Guest/Unknown
541827,DOT,Dotcom Postage,1,2011-02-15,403.81,,United Kingdom,Charge,Positive,403.81,Guest/Unknown
541830,DOT,Dotcom Postage,1,2011-02-15,214.42,,United Kingdom,Charge,Positive,214.42,Guest/Unknown
541857,POST,Postage,6,2011-02-16,18.00,12727.00,France,Charge,Positive,108.00,Registered
541869,DOT,Dotcom Postage,1,2011-02-16,144.45,,United Kingdom,Charge,Positive,144.45,Guest/Unknown
541870,DOT,Dotcom Postage,1,2011-02-16,105.71,,United Kingdom,Charge,Positive,105.71,Guest/Unknown
541871,DOT,Dotcom Postage,1,2011-02-16,127.09,,United Kingdom,Charge,Positive,127.09,Guest/Unknown
541877,POST,Postage,2,2011-02-16,18.00,12559.00,Germany,Charge,Positive,36.00,Registered
541878,DOT,Dotcom Postage,1,2011-02-16,161.08,,United Kingdom,Charge,Positive,161.08,Guest/Unknown
541879,DOT,Dotcom Postage,1,2011-02-16,80.46,,United Kingdom,Charge,Positive,80.46,Guest/Unknown
541962,POST,Postage,2,2011-02-17,18.00,12693.00,Germany,Charge,Positive,36.00,Registered
541965,POST,Postage,7,2011-02-17,18.00,12625.00,Germany,Charge,Positive,126.00,Registered
541969,DOT,Dotcom Postage,1,2011-02-17,163.67,,United Kingdom,Charge,Positive,163.67,Guest/Unknown
541971,DOT,Dotcom Postage,1,2011-02-17,124.16,,United Kingdom,Charge,Positive,124.16,Guest/Unknown
541979,C2,Carriage,1,2011-02-17,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
541980,POST,Postage,1,2011-02-17,28.00,12421.00,Spain,Charge,Positive,28.00,Registered
541991,POST,Postage,2,2011-02-17,15.00,12417.00,Belgium,Charge,Positive,30.00,Registered
541993,DOT,Dotcom Postage,1,2011-02-17,150.25,,United Kingdom,Charge,Positive,150.25,Guest/Unknown
541998,POST,Postage,1,2011-02-17,40.00,12348.00,Finland,Charge,Positive,40.00,Registered
541999,DOT,Dotcom Postage,1,2011-02-17,216.11,,United Kingdom,Charge,Positive,216.11,Guest/Unknown
542080,POST,Postage,5,2011-02-17,18.00,13815.00,Germany,Charge,Positive,90.00,Registered
542115,DOT,Dotcom Postage,1,2011-02-18,247.54,,United Kingdom,Charge,Positive,247.54,Guest/Unknown
542128,POST,Postage,2,2011-02-18,18.00,12609.00,Germany,Charge,Positive,36.00,Registered
542132,POST,Postage,2,2011-02-18,18.00,12691.00,France,Charge,Positive,36.00,Registered
542147,POST,Postage,4,2011-02-20,28.00,12782.00,Portugal,Charge,Positive,112.00,Registered
542215,POST,Postage,3,2011-02-20,18.00,12472.00,Germany,Charge,Positive,54.00,Registered
542229,POST,Postage,1,2011-02-20,18.00,12474.00,Germany,Charge,Positive,18.00,Registered
542238,POST,Postage,3,2011-02-20,28.00,12591.00,Italy,Charge,Positive,84.00,Registered
542252,DOT,Dotcom Postage,1,2011-02-21,200.38,,United Kingdom,Charge,Positive,200.38,Guest/Unknown
542255,DOT,Dotcom Postage,1,2011-02-21,246.37,,United Kingdom,Charge,Positive,246.37,Guest/Unknown
542278,C2,Carriage,1,2011-02-21,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
542344,DOT,Dotcom Postage,1,2011-02-21,200.33,,United Kingdom,Charge,Positive,200.33,Guest/Unknown
542369,POST,Postage,1,2011-02-21,18.00,12645.00,Germany,Charge,Positive,18.00,Registered
542371,POST,Postage,2,2011-02-21,18.00,12468.00,Germany,Charge,Positive,36.00,Registered
542375,POST,Postage,2,2011-02-21,18.00,12626.00,Germany,Charge,Positive,36.00,Registered
542425,POST,Postage,2,2011-02-22,18.00,12574.00,France,Charge,Positive,36.00,Registered
542433,POST,Postage,2,2011-02-22,18.00,12726.00,France,Charge,Positive,36.00,Registered
542535,POST,Postage,3,2011-02-22,18.00,12735.00,France,Charge,Positive,54.00,Registered
542541,DOT,Dotcom Postage,1,2011-02-22,223.89,,United Kingdom,Charge,Positive,223.89,Guest/Unknown
542586,POST,Postage,2,2011-02-22,40.00,12377.00,Switzerland,Charge,Positive,80.00,Registered
542621,POST,Postage,3,2011-02-23,18.00,12528.00,Germany,Charge,Positive,54.00,Registered
542622,DOT,Dotcom Postage,1,2011-02-23,230.61,,United Kingdom,Charge,Positive,230.61,Guest/Unknown
542624,DOT,Dotcom Postage,1,2011-02-23,188.88,,United Kingdom,Charge,Positive,188.88,Guest/Unknown
542625,DOT,Dotcom Postage,1,2011-02-23,192.21,,United Kingdom,Charge,Positive,192.21,Guest/Unknown
542626,POST,Postage,2,2011-02-23,18.00,12720.00,Germany,Charge,Positive,36.00,Registered
542648,POST,Postage,5,2011-02-23,18.00,12476.00,Germany,Charge,Positive,90.00,Registered
542664,DOT,Dotcom Postage,1,2011-02-23,157.76,,United Kingdom,Charge,Positive,157.76,Guest/Unknown
542713,POST,Postage,7,2011-02-24,18.00,12668.00,Germany,Charge,Positive,126.00,Registered
542720,POST,Postage,1,2011-02-24,15.00,12778.00,Netherlands,Charge,Positive,15.00,Registered
542735,POST,Postage,3,2011-02-24,18.00,12681.00,France,Charge,Positive,54.00,Registered
542782,POST,Postage,2,2011-02-24,18.00,12712.00,Germany,Charge,Positive,36.00,Registered
542794,DOT,Dotcom Postage,1,2011-02-24,86.77,,United Kingdom,Charge,Positive,86.77,Guest/Unknown
542887,POST,Postage,1,2011-02-25,40.00,12373.00,Austria,Charge,Positive,40.00,Registered
542894,POST,Postage,2,2011-02-25,15.00,12775.00,Netherlands,Charge,Positive,30.00,Registered
542904,POST,Postage,3,2011-02-25,18.00,12682.00,France,Charge,Positive,54.00,Registered
542905,POST,Postage,1,2011-02-25,28.00,12540.00,Spain,Charge,Positive,28.00,Registered
542906,DOT,Dotcom Postage,1,2011-02-25,189.59,,United Kingdom,Charge,Positive,189.59,Guest/Unknown
542911,POST,Postage,1,2011-02-25,40.00,12676.00,Sweden,Charge,Positive,40.00,Registered
542922,POST,Postage,2,2011-02-25,18.00,12682.00,France,Charge,Positive,36.00,Registered
542997,DOT,Dotcom Postage,1,2011-02-27,108.75,,United Kingdom,Charge,Positive,108.75,Guest/Unknown
542998,DOT,Dotcom Postage,1,2011-02-27,172.42,,United Kingdom,Charge,Positive,172.42,Guest/Unknown
542999,DOT,Dotcom Postage,1,2011-02-27,142.29,,United Kingdom,Charge,Positive,142.29,Guest/Unknown
543000,DOT,Dotcom Postage,1,2011-02-27,259.75,,United Kingdom,Charge,Positive,259.75,Guest/Unknown
543013,DOT,Dotcom Postage,1,2011-02-27,174.12,,United Kingdom,Charge,Positive,174.12,Guest/Unknown
543027,POST,Postage,1,2011-02-28,40.00,12414.00,Austria,Charge,Positive,40.00,Registered
543030,POST,Postage,1,2011-02-28,18.00,12437.00,France,Charge,Positive,18.00,Registered
543037,POST,Postage,1,2011-02-28,40.00,12350.00,Norway,Charge,Positive,40.00,Registered
543048,POST,Postage,3,2011-02-28,18.00,12600.00,Germany,Charge,Positive,54.00,Registered
543055,POST,Postage,4,2011-02-28,28.00,12502.00,Spain,Charge,Positive,112.00,Registered
543056,POST,Postage,6,2011-02-28,18.00,12471.00,Germany,Charge,Positive,108.00,Registered
543097,DOT,Dotcom Postage,1,2011-02-28,168.53,,United Kingdom,Charge,Positive,168.53,Guest/Unknown
543117,POST,Postage,3,2011-02-28,15.00,12464.00,Belgium,Charge,Positive,45.00,Registered
543121,POST,Postage,2,2011-02-28,18.00,12662.00,Germany,Charge,Positive,36.00,Registered
543171,DOT,Dotcom Postage,1,2011-02-28,230.08,,United Kingdom,Charge,Positive,230.08,Guest/Unknown
543172,DOT,Dotcom Postage,1,2011-02-28,164.46,,United Kingdom,Charge,Positive,164.46,Guest/Unknown
543178,C2,Carriage,1,2011-02-28,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
543180,POST,Postage,4,2011-03-13,40.00,12410.00,Switzerland,Charge,Positive,160.00,Registered
543182,DOT,Dotcom Postage,1,2011-03-13,208.12,,United Kingdom,Charge,Positive,208.12,Guest/Unknown
543188,POST,Postage,6,2011-03-13,18.00,12567.00,France,Charge,Positive,108.00,Registered
543200,DOT,Dotcom Postage,1,2011-03-14,166.92,,United Kingdom,Charge,Positive,166.92,Guest/Unknown
543201,DOT,Dotcom Postage,1,2011-03-14,212.04,,United Kingdom,Charge,Positive,212.04,Guest/Unknown
543345,DOT,Dotcom Postage,1,2011-03-15,183.09,,United Kingdom,Charge,Positive,183.09,Guest/Unknown
543358,DOT,Dotcom Postage,1,2011-03-15,218.26,,United Kingdom,Charge,Positive,218.26,Guest/Unknown
543387,POST,Postage,10,2011-03-15,15.00,14646.00,Netherlands,Charge,Positive,150.00,Registered
543399,DOT,Dotcom Postage,1,2011-03-15,171.42,,United Kingdom,Charge,Positive,171.42,Guest/Unknown
543450,DOT,Dotcom Postage,1,2011-03-16,110.13,,United Kingdom,Charge,Positive,110.13,Guest/Unknown
543451,DOT,Dotcom Postage,1,2011-03-16,179.29,,United Kingdom,Charge,Positive,179.29,Guest/Unknown
543459,POST,Postage,2,2011-03-16,18.00,12599.00,France,Charge,Positive,36.00,Registered
543461,DOT,Dotcom Postage,1,2011-03-16,153.71,,United Kingdom,Charge,Positive,153.71,Guest/Unknown
543467,DOT,Dotcom Postage,1,2011-03-16,234.92,,United Kingdom,Charge,Positive,234.92,Guest/Unknown
543484,POST,Postage,3,2011-03-16,18.00,12721.00,France,Charge,Positive,54.00,Registered
543492,POST,Postage,1,2011-03-17,18.00,12720.00,Germany,Charge,Positive,18.00,Registered
543530,DOT,Dotcom Postage,1,2011-03-17,213.15,,United Kingdom,Charge,Positive,213.15,Guest/Unknown
543532,DOT,Dotcom Postage,1,2011-03-17,225.17,,United Kingdom,Charge,Positive,225.17,Guest/Unknown
543533,DOT,Dotcom Postage,1,2011-03-17,254.08,,United Kingdom,Charge,Positive,254.08,Guest/Unknown
543537,POST,Postage,1,2011-03-17,15.00,12401.00,Belgium,Charge,Positive,15.00,Registered
543541,POST,Postage,6,2011-03-17,28.00,12462.00,Spain,Charge,Positive,168.00,Registered
543546,DOT,Dotcom Postage,1,2011-03-17,206.15,,United Kingdom,Charge,Positive,206.15,Guest/Unknown
543550,POST,Postage,1,2011-03-17,18.00,12601.00,Germany,Charge,Positive,18.00,Registered
543625,POST,Postage,2,2011-03-17,18.00,12583.00,France,Charge,Positive,36.00,Registered
543629,DOT,Dotcom Postage,1,2011-03-17,208.92,,United Kingdom,Charge,Positive,208.92,Guest/Unknown
543660,DOT,Dotcom Postage,1,2011-03-17,248.48,,United Kingdom,Charge,Positive,248.48,Guest/Unknown
543732,DOT,Dotcom Postage,1,2011-03-18,198.21,,United Kingdom,Charge,Positive,198.21,Guest/Unknown
543733,POST,Postage,1,2011-03-18,15.00,12395.00,Belgium,Charge,Positive,15.00,Registered
543822,POST,Postage,3,2011-03-18,28.00,12507.00,Spain,Charge,Positive,84.00,Registered
543826,DOT,Dotcom Postage,1,2011-03-18,168.19,,United Kingdom,Charge,Positive,168.19,Guest/Unknown
543833,POST,Postage,1,2011-03-20,18.00,12476.00,Germany,Charge,Positive,18.00,Registered
543899,C2,Carriage,1,2011-03-20,15.00,,EIRE,Charge,Positive,15.00,Guest/Unknown
543900,POST,Postage,3,2011-03-20,18.00,12621.00,Germany,Charge,Positive,54.00,Registered
543909,DOT,Dotcom Postage,1,2011-03-20,127.24,,United Kingdom,Charge,Positive,127.24,Guest/Unknown
543985,DOT,Dotcom Postage,1,2011-03-20,138.50,,United Kingdom,Charge,Positive,138.50,Guest/Unknown
544069,POST,Postage,2,2011-03-21,18.00,12616.00,France,Charge,Positive,36.00,Registered
544089,DOT,Dotcom Postage,1,2011-03-21,111.86,,United Kingdom,Charge,Positive,111.86,Guest/Unknown
544115,POST,Postage,5,2011-03-22,18.00,12727.00,France,Charge,Positive,90.00,Registered
544157,POST,Postage,2,2011-03-22,18.00,12372.00,Denmark,Charge,Positive,36.00,Registered
544186,DOT,Dotcom Postage,1,2011-03-22,149.49,,United Kingdom,Charge,Positive,149.49,Guest/Unknown
544193,POST,Postage,5,2011-03-22,15.00,12431.00,Belgium,Charge,Positive,75.00,Registered
544200,POST,Postage,2,2011-03-22,18.00,12494.00,France,Charge,Positive,36.00,Registered
544201,DOT,Dotcom Postage,1,2011-03-22,213.08,,United Kingdom,Charge,Positive,213.08,Guest/Unknown
544202,DOT,Dotcom Postage,1,2011-03-22,143.04,,United Kingdom,Charge,Positive,143.04,Guest/Unknown
544203,POST,Postage,3,2011-03-22,15.00,12362.00,Belgium,Charge,Positive,45.00,Registered
544204,DOT,Dotcom Postage,1,2011-03-22,132.25,,United Kingdom,Charge,Positive,132.25,Guest/Unknown
544205,DOT,Dotcom Postage,1,2011-03-22,207.79,,United Kingdom,Charge,Positive,207.79,Guest/Unknown
544206,DOT,Dotcom Postage,1,2011-03-22,159.46,,United Kingdom,Charge,Positive,159.46,Guest/Unknown
544207,DOT,Dotcom Postage,1,2011-03-22,185.83,,United Kingdom,Charge,Positive,185.83,Guest/Unknown
544208,DOT,Dotcom Postage,1,2011-03-22,135.75,,United Kingdom,Charge,Positive,135.75,Guest/Unknown
544210,C2,Carriage,1,2011-03-22,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
544281,POST,Postage,1,2011-03-22,18.00,12500.00,Germany,Charge,Positive,18.00,Registered
544302,POST,Postage,1,2011-03-22,18.00,12654.00,Germany,Charge,Positive,18.00,Registered
544323,DOT,Dotcom Postage,1,2011-03-23,179.94,,United Kingdom,Charge,Positive,179.94,Guest/Unknown
544331,POST,Postage,1,2011-03-23,15.00,12455.00,Cyprus,Charge,Positive,15.00,Registered
544355,POST,Postage,5,2011-03-23,18.00,12714.00,France,Charge,Positive,90.00,Registered
544390,C2,Carriage,1,2011-03-23,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
544399,POST,Postage,1,2011-03-23,28.00,12594.00,Italy,Charge,Positive,28.00,Registered
544434,DOT,Dotcom Postage,1,2011-03-23,149.02,,United Kingdom,Charge,Positive,149.02,Guest/Unknown
